,customer_city,customer_state,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date,review_score,review_comment_title,review_comment_message,review_creation_date,review_answer_timestamp,shipping_limit_date,price,freight_value,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,payment_sequential,payment_type,payment_installments,payment_value,seller_city,seller_state,product_category_name_english,product_category,product_vol_cm3,shipping_days,arrival_status,estimated_days,arrival_days,estimated_delivery_rate,arrival_delivery_rate,shipping_delivery_rate
44681,nova trento,SC,2018-03-25 18:27:31,2018-03-27 04:08:38,2018-03-29 18:38:37,2018-04-11 22:17:33,2018-04-19,3,,,2018-04-12 00:00:00,2018-04-19 11:05:35,2018-04-02 04:08:38,24.9,18.23,49.0,295.0,1.0,150.0,1,boleto,1,43.13,sao paulo,SP,health_beauty,Beauty & Health,1360.0,13,OnTime/Early,24,17,Neutral,Neutral,Fast
15347,pindamonhangaba,SP,2018-01-27 19:56:22,2018-01-27 20:11:27,2018-02-01 01:41:33,2018-02-07 22:12:42,2018-02-20,5,,,2018-02-08 00:00:00,2018-02-09 00:48:52,2018-02-01 20:11:27,49.9,13.37,57.0,366.0,2.0,1650.0,1,credit_card,1,63.27,sao jose do rio preto,SP,garden_tools,Furniture,19800.0,6,OnTime/Early,23,11,Neutral,Fast,Very Fast
3079,sao paulo,SP,2018-05-16 21:10:10,2018-05-16 21:35:56,2018-05-18 14:53:00,2018-05-25 23:46:20,2018-05-25,5,,,2018-05-26 00:00:00,2018-05-29 19:21:28,2018-05-21 21:31:40,20.89,10.82,40.0,402.0,1.0,1650.0,1,credit_card,6,157.54,sao paulo,SP,furniture_decor,Furniture,13500.0,7,Late,8,9,Fast,Fast,Very Fast
104417,belo horizonte,MG,2017-12-12 10:36:30,2017-12-12 11:20:50,2017-12-18 21:09:08,2017-12-21 21:16:55,2018-01-05,4,,,2017-12-22 00:00:00,2017-12-23 21:08:29,2017-12-18 11:20:50,49.9,14.1,51.0,2526.0,1.0,200.0,1,credit_card,4,192.0,sao paulo,SP,sports_leisure,Entertainment,2816.0,3,OnTime/Early,23,9,Neutral,Fast,Very Fast
70959,sao bernardo do campo,SP,2017-04-01 09:04:09,2017-04-01 09:15:10,2017-04-04 10:45:49,2017-04-07 17:37:06,2017-04-28,4,,,2017-04-08 00:00:00,2017-04-10 11:26:55,2017-04-12 09:15:10,89.9,13.21,57.0,189.0,1.0,1350.0,1,credit_card,3,103.11,piracicaba,SP,bed_bath_table,Furniture,3312.0,3,OnTime/Early,26,6,Slow,Very Fast,Very Fast
44121,cotia,SP,2017-06-24 19:51:29,2017-06-24 20:04:26,2017-06-26 08:17:47,2017-06-29 17:09:26,2017-07-17,5,,,2017-06-30 00:00:00,2017-07-01 22:00:36,2017-06-30 20:04:26,12.97,7.78,57.0,1568.0,1.0,100.0,1,credit_card,1,20.75,sao paulo,SP,telephony,Electronics,1188.0,3,OnTime/Early,22,4,Neutral,Very Fast,Very Fast
82491,barueri,SP,2018-08-20 07:07:54,2018-08-20 14:11:08,2018-08-22 14:16:00,2018-08-23 22:18:52,2018-08-23,5,,,2018-08-24 00:00:00,2018-08-25 10:05:21,2018-08-22 14:11:08,44.9,9.06,47.0,160.0,2.0,550.0,1,credit_card,1,53.96,guarulhos,SP,furniture_decor,Furniture,8464.0,1,Late,2,3,Very Fast,Very Fast,Very Fast
44356,juiz de fora,MG,2018-08-18 13:50:27,2018-08-18 14:09:24,2018-08-20 14:31:00,2018-08-29 17:42:00,2018-09-11,3,,,2018-08-30 00:00:00,2018-08-31 16:24:29,2018-08-22 14:09:24,229.99,16.33,51.0,688.0,1.0,525.0,1,credit_card,5,246.32,queimados,RJ,watches_gifts,Electronics,1728.0,9,OnTime/Early,23,11,Neutral,Fast,Fast
77562,sao caetano do sul,SP,2018-04-28 08:58:33,2018-04-28 09:09:50,2018-05-07 18:03:00,2018-05-08 20:49:37,2018-05-17,5,Friso lateral onix,Otimo produto,2018-05-09 00:00:00,2018-05-10 09:07:20,2018-05-04 09:09:50,59.58,20.57,55.0,2026.0,1.0,3375.0,1,credit_card,3,80.15,sao paulo,SP,auto,Electronics,63963.0,1,OnTime/Early,18,10,Neutral,Fast,Very Fast
58180,franco da rocha,SP,2018-08-08 12:17:57,2018-08-08 12:30:15,2018-08-08 16:13:00,2018-08-13 14:51:37,2018-08-17,3,,,2018-08-14 00:00:00,2018-08-15 21:10:20,2018-08-10 12:30:15,110.0,18.87,29.0,870.0,1.0,185.0,1,credit_card,3,128.87,navegantes,SC,health_beauty,Beauty & Health,12144.0,4,OnTime/Early,8,5,Fast,Very Fast,Very Fast
15345,osasco,SP,2018-01-15 14:03:31,2018-01-15 14:15:23,2018-01-16 17:21:48,2018-01-28 14:27:39,2018-02-08,1,,A,2018-01-29 00:00:00,2018-01-29 23:44:58,2018-01-19 14:15:23,629.9,24.9,49.0,960.0,4.0,2800.0,1,credit_card,6,654.8,formiga,MG,furniture_decor,Furniture,28880.0,11,OnTime/Early,23,13,Neutral,Fast,Fast
16280,sao paulo,SP,2017-05-31 11:11:55,2017-05-31 11:22:55,2017-05-31 11:36:15,2017-06-01 08:34:36,2017-06-27,5,,,2017-06-02 00:00:00,2017-06-10 21:46:55,2017-06-08 11:22:55,99.9,16.46,43.0,743.0,5.0,500.0,1,credit_card,3,116.36,uberaba,MG,cool_stuff,Fashion,3240.0,0,OnTime/Early,26,0,Slow,Very Fast,Very Fast
13128,sao paulo,SP,2017-09-15 12:14:10,2017-09-15 12:35:09,2017-09-19 20:44:53,2017-09-22 16:57:27,2017-09-27,5,,,2017-09-23 00:00:00,2017-09-25 13:56:35,2017-09-21 12:35:09,45.0,9.34,57.0,1042.0,7.0,800.0,1,credit_card,1,54.34,sao paulo,SP,sports_leisure,Entertainment,8736.0,2,OnTime/Early,11,7,Fast,Very Fast,Very Fast
84384,sao paulo,SP,2018-06-25 10:28:16,2018-06-26 04:59:16,2018-06-26 14:56:00,2018-06-29 19:38:52,2018-07-25,4,Recomendo,"Houve um problema de comunicação entre os e-mail enviados e s/ a entrega em separado sem aviso. mas no final recebi tudo certo e no prazo. Assim sendo, recomendo e compraria novamente",2018-06-30 00:00:00,2018-07-05 10:51:32,2018-07-03 04:59:16,81.5,13.84,60.0,971.0,1.0,105.0,1,boleto,1,342.16,sarandi,PR,computers_accessories,Electronics,1936.0,3,OnTime/Early,29,4,Slow,Very Fast,Very Fast
105972,jundiai,SP,2017-09-20 17:10:13,2017-09-21 02:45:35,2017-09-22 18:33:37,2017-09-25 15:39:13,2017-10-09,3,,,2017-09-26 00:00:00,2017-09-27 00:16:26,2017-09-29 02:45:35,148.0,14.64,56.0,162.0,5.0,9750.0,1,boleto,1,162.64,sao paulo,SP,bed_bath_table,Furniture,12600.0,2,OnTime/Early,18,4,Neutral,Very Fast,Very Fast
95166,sao jose dos campos,SP,2018-08-18 15:58:54,2018-08-18 16:10:10,2018-08-20 15:23:00,2018-08-21 13:12:34,2018-08-24,5,,,2018-08-22 00:00:00,2018-08-24 17:07:11,2018-08-21 16:10:10,16.9,7.39,47.0,84.0,1.0,300.0,1,credit_card,2,24.29,sao paulo,SP,stationery,Books & Stationery,12544.0,0,OnTime/Early,5,2,Very Fast,Very Fast,Very Fast
59352,itapeva,SP,2017-09-13 19:56:05,2017-09-15 02:25:08,2017-09-18 15:42:52,2017-09-21 23:50:24,2017-10-04,5,,"Lojas lannister amo comprar aí, loja MT boa e confiável. ",2017-09-22 00:00:00,2017-10-06 15:55:35,2017-09-26 02:25:08,229.0,34.87,51.0,756.0,1.0,12250.0,1,boleto,1,263.87,sao paulo,SP,furniture_decor,Furniture,70875.0,3,OnTime/Early,20,8,Neutral,Fast,Very Fast
13034,rio de janeiro,RJ,2017-08-17 13:34:35,2017-08-18 13:44:52,2017-08-21 14:26:59,2017-08-23 04:04:36,2017-08-30,4,,,2017-08-24 00:00:00,2017-08-24 12:49:27,2017-08-24 13:44:52,89.99,9.0,18.0,1736.0,1.0,2500.0,1,credit_card,2,98.99,rio de janeiro,RJ,health_beauty,Beauty & Health,9720.0,1,OnTime/Early,12,5,Fast,Very Fast,Very Fast
48581,santo andre,SP,2018-02-25 23:22:45,2018-02-25 23:35:25,2018-02-27 19:26:33,2018-03-05 21:22:18,2018-03-19,5,,,2018-03-06 00:00:00,2018-03-09 04:16:00,2018-03-01 23:35:25,149.9,23.37,48.0,894.0,1.0,533.0,1,credit_card,2,173.27,recife,PE,computers_accessories,Electronics,4840.0,6,OnTime/Early,21,7,Neutral,Very Fast,Very Fast
24359,carapicuiba,SP,2017-06-02 19:43:28,2017-06-02 19:55:16,2017-06-06 14:04:44,2017-06-07 15:38:15,2017-06-21,5,,"A capa é bonita, mas cheia de rebarbas. Acho que pelo valor, deveria ser mais acabada. Parece algo de 9,99. 
O produto foi entregue antes do prazo. Muito bom.",2017-06-08 00:00:00,2017-06-10 23:27:39,2017-06-13 19:55:16,99.0,9.44,56.0,512.0,1.0,300.0,1,credit_card,4,108.44,santos,SP,tablets_printing_image,Electronics,6760.0,1,OnTime/Early,18,4,Neutral,Very Fast,Very Fast
39679,paracatu,MG,2017-09-26 16:07:00,2017-09-28 02:56:14,2017-10-02 18:05:55,2017-10-05 23:20:44,2017-10-23,2,,O produto vendido é falsificado . A imagem do produto é embaçada pra não dar pra perceber claras diferenças entre ele e o original ,2017-10-06 00:00:00,2017-10-09 10:42:29,2017-10-04 02:56:14,39.9,15.1,51.0,2526.0,1.0,200.0,1,boleto,1,110.0,sao paulo,SP,sports_leisure,Entertainment,2816.0,3,OnTime/Early,26,9,Slow,Fast,Very Fast
36673,brasilia,DF,2018-04-18 01:13:23,2018-04-18 01:31:36,2018-04-23 19:48:08,2018-05-02 20:55:50,2018-05-15,3,,,2018-05-03 00:00:00,2018-05-06 00:06:31,2018-04-24 01:31:32,179.0,19.13,59.0,902.0,2.0,6450.0,1,credit_card,2,198.13,jau,SP,sports_leisure,Entertainment,8000.0,9,OnTime/Early,26,14,Slow,Fast,Fast
55169,niteroi,RJ,2018-08-19 11:38:38,2018-08-20 11:30:17,2018-08-21 12:01:00,2018-08-27 16:26:43,2018-09-19,5,,,2018-08-28 00:00:00,2018-08-28 19:51:25,2018-08-22 11:30:17,74.89,17.45,51.0,727.0,1.0,450.0,1,credit_card,9,92.34,brasilia,DF,computers_accessories,Electronics,4896.0,6,OnTime/Early,30,8,Slow,Fast,Very Fast
83247,rio de janeiro,RJ,2017-07-13 13:53:47,2017-07-13 14:05:29,2017-07-14 16:42:16,2017-07-20 18:57:52,2017-08-07,3,,,2017-07-21 00:00:00,2017-07-22 01:27:34,2017-07-20 14:05:29,104.9,20.22,49.0,1245.0,1.0,2200.0,1,credit_card,4,125.12,itatiba,SP,computers_accessories,Electronics,8100.0,6,OnTime/Early,24,7,Neutral,Very Fast,Very Fast
36049,sao paulo,SP,2017-01-30 19:25:23,2017-01-30 20:33:57,2017-02-09 15:38:02,2017-02-13 10:15:34,2017-03-17,5,,Otima compra e entrega. ,2017-02-14 00:00:00,2017-02-20 19:20:12,2017-02-03 19:25:23,170.0,18.0,44.0,1400.0,3.0,1350.0,1,credit_card,1,188.0,sao paulo,SP,health_beauty,Beauty & Health,19803.0,3,OnTime/Early,45,13,Very Slow,Fast,Very Fast
33348,itaquaquecetuba,SP,2017-07-11 13:28:41,2017-07-12 02:15:42,2017-07-14 16:25:52,2017-07-17 18:58:06,2017-07-24,3,,,2017-07-18 00:00:00,2017-07-24 21:33:40,2017-07-18 02:15:42,29.9,7.78,59.0,477.0,1.0,300.0,1,boleto,1,37.68,maua,SP,audio,Electronics,4913.0,3,OnTime/Early,12,6,Fast,Very Fast,Very Fast
80609,sao paulo,SP,2018-02-16 15:41:38,2018-02-16 15:55:35,2018-02-20 13:59:18,2018-03-01 01:44:35,2018-03-08,5,,,2018-03-02 00:00:00,2018-03-02 11:42:47,2018-02-22 14:55:35,53.0,12.71,55.0,558.0,1.0,650.0,1,credit_card,2,65.71,ibitinga,SP,bed_bath_table,Furniture,2560.0,8,OnTime/Early,19,12,Neutral,Fast,Fast
49609,suzano,SP,2017-09-14 09:41:36,2017-09-14 09:55:24,2017-09-18 21:49:49,2017-09-20 19:02:27,2017-09-29,2,,"bom dia
o produto veio danificado, como faço para troca?",2017-09-21 00:00:00,2017-09-22 11:32:53,2017-09-25 09:55:24,24.66,8.72,53.0,1427.0,3.0,450.0,1,credit_card,1,66.76,sao paulo,SP,home_construction,Furniture,3520.0,1,OnTime/Early,14,6,Fast,Very Fast,Very Fast
34829,fortaleza,CE,2017-11-06 21:38:23,2017-11-07 05:31:26,2017-11-08 20:19:01,2017-12-19 02:38:06,2017-12-04,1,,Ate agora aguardando a entrega..Nâo cumprio o prazo,2017-12-06 00:00:00,2017-12-06 03:23:40,2017-11-10 21:51:33,46.9,35.67,56.0,186.0,1.0,750.0,1,credit_card,6,82.57,tres coracoes,MG,bed_bath_table,Furniture,3900.0,40,Late,27,42,Slow,Very Slow,Very Slow
17303,sao paulo,SP,2018-08-16 20:06:10,2018-08-16 20:15:21,2018-08-17 14:16:00,2018-08-21 21:23:50,2018-08-28,4,,Boa,2018-08-22 00:00:00,2018-08-29 01:41:14,2018-08-20 20:15:21,199.0,57.47,56.0,853.0,1.0,4150.0,1,credit_card,4,256.47,presidente prudente,SP,bed_bath_table,Furniture,102144.0,4,OnTime/Early,11,5,Fast,Very Fast,Very Fast
72763,sao jose,SC,2018-05-23 10:12:57,2018-05-24 02:18:31,2018-05-24 14:16:00,2018-06-08 14:03:14,2018-06-11,4,tudo certo,tudo certo,2018-06-09 00:00:00,2018-06-11 22:46:14,2018-05-28 02:18:31,24.99,15.23,40.0,675.0,1.0,150.0,1,boleto,1,80.44,sao paulo,SP,computers_accessories,Electronics,1512.0,14,OnTime/Early,18,16,Neutral,Neutral,Fast
61919,volta redonda,RJ,2018-08-13 20:49:18,2018-08-13 21:04:24,2018-08-16 14:16:00,2018-08-21 16:32:01,2018-09-11,5,,,2018-08-22 00:00:00,2018-08-24 20:47:53,2018-08-16 21:04:24,43.0,18.4,50.0,799.0,1.0,150.0,1,debit_card,1,61.4,praia grande,SP,sports_leisure,Entertainment,5832.0,5,OnTime/Early,28,7,Slow,Very Fast,Very Fast
100691,sobral,CE,2018-05-14 23:49:10,2018-05-15 08:35:25,2018-05-15 13:50:00,2018-06-04 22:16:49,2018-06-28,3,,,2018-06-05 00:00:00,2018-06-08 04:17:59,2018-05-29 08:35:25,1790.0,101.63,46.0,3360.0,6.0,1900.0,1,credit_card,1,1891.63,luiz alves,SC,musical_instruments,Electronics,10500.0,20,OnTime/Early,44,20,Very Slow,Neutral,Neutral
12629,osasco,SP,2018-07-24 18:10:05,2018-07-24 18:25:09,2018-07-30 14:17:00,2018-08-03 20:17:49,2018-08-24,4,,,2018-08-04 00:00:00,2018-08-05 00:12:27,2018-08-07 18:25:09,63.99,16.64,55.0,1278.0,1.0,850.0,1,credit_card,8,80.63,novo hamburgo,RS,fixed_telephony,Electronics,2048.0,4,OnTime/Early,30,10,Slow,Fast,Very Fast
39883,guapimirim,RJ,2017-01-25 10:09:17,2017-01-26 02:10:33,2017-02-06 08:22:12,2017-02-13 10:03:31,2017-03-06,5,,Muito bom,2017-02-14 00:00:00,2017-02-15 02:47:15,2017-01-29 10:09:17,54.9,14.55,43.0,1621.0,2.0,600.0,1,boleto,1,69.45,sao paulo,SP,fashio_female_clothing,Fashion,352.0,7,OnTime/Early,39,18,Slow,Neutral,Very Fast
110463,campo novo do parecis,MT,2017-04-25 01:46:02,2017-04-27 10:32:00,2017-04-26 09:11:44,2017-05-03 13:39:47,2017-05-25,4,,,2017-05-27 00:00:00,2017-05-27 15:47:58,2017-05-04 02:25:24,12.97,20.8,57.0,1568.0,1.0,100.0,1,boleto,1,33.77,sao paulo,SP,telephony,Electronics,1188.0,7,OnTime/Early,29,8,Slow,Fast,Very Fast
6892,erechim,RS,2018-08-15 15:11:49,2018-08-15 20:25:53,2018-08-16 12:23:00,2018-08-24 20:35:48,2018-09-04,5,,,2018-08-25 00:00:00,2018-08-26 13:48:57,2018-08-20 16:31:27,52.9,23.17,57.0,670.0,4.0,886.0,1,debit_card,1,76.07,campinas,SP,sports_leisure,Entertainment,8892.0,8,OnTime/Early,19,9,Neutral,Fast,Fast
27118,rio de janeiro,RJ,2017-02-23 15:07:15,2017-02-23 15:15:18,2017-02-24 08:15:59,2017-03-02 10:05:17,2017-03-20,5,,"Gostei muito do produto, teste e constatei a excelente qualidade e eficiência. Podem confiar.",2017-03-03 00:00:00,2017-03-07 14:01:10,2017-02-27 15:07:15,159.99,33.4,59.0,1893.0,1.0,6550.0,1,credit_card,2,193.39,ilicinea,MG,computers_accessories,Electronics,8000.0,6,OnTime/Early,24,6,Neutral,Very Fast,Very Fast
20048,muriae,MG,2018-03-02 16:35:38,2018-03-02 16:50:31,2018-03-06 18:56:56,2018-03-14 22:44:51,2018-03-29,5,,,2018-03-15 00:00:00,2018-03-16 10:49:15,2018-03-08 16:50:31,99.9,17.14,43.0,452.0,1.0,360.0,1,credit_card,3,234.08,maringa,PR,computers_accessories,Electronics,5130.0,8,OnTime/Early,26,12,Slow,Fast,Fast
59149,general salgado,SP,2018-06-25 20:26:30,2018-06-25 20:35:21,2018-06-26 15:39:00,2018-06-29 18:17:48,2018-07-18,1,recomendações ,eu recomendaria loja mas o produto não...na foto e mais bonito...e de pecima qualidade...com costuras engrugidas...e tecido muito fino 😕😕,2018-06-30 00:00:00,2018-06-30 23:45:07,2018-06-29 20:35:21,67.99,14.79,40.0,305.0,1.0,1125.0,1,credit_card,8,82.78,ibitinga,SP,bed_bath_table,Furniture,13950.0,3,OnTime/Early,22,3,Neutral,Very Fast,Very Fast
82151,sorocaba,SP,2018-06-26 15:00:40,2018-06-27 08:53:56,2018-06-28 08:28:00,2018-07-02 22:39:28,2018-07-20,5,Super recomendo,"Tudo ótimo, produto certo e prazo de entrega até antecipado",2018-07-03 00:00:00,2018-07-04 12:12:40,2018-07-03 03:31:36,79.9,13.66,40.0,468.0,5.0,2000.0,1,boleto,1,93.56,monte siao,MG,furniture_decor,Furniture,7616.0,4,OnTime/Early,23,6,Neutral,Very Fast,Very Fast
52165,botucatu,SP,2017-11-20 18:53:16,2017-11-20 19:09:26,2017-11-21 21:04:51,2017-11-28 20:44:51,2017-12-13,1,,"O status de compra aparece no site das lojas lannister como ENTREGUE, mas a entrega foi INCOMPLETA!!!
O Cartucho de Toner HP 125A Preto - CB540AB
NÃO FOI ENTREGUE.
Como proceder????",2017-11-29 00:00:00,2017-12-01 17:58:28,2017-11-24 19:09:26,199.0,15.06,54.0,292.0,1.0,1025.0,1,credit_card,6,689.52,ribeirao preto,SP,computers_accessories,Electronics,6669.0,6,OnTime/Early,22,8,Neutral,Fast,Very Fast
44953,sao paulo,SP,2017-06-07 15:37:09,2017-06-07 15:50:14,2017-06-08 13:42:53,2017-06-15 09:16:41,2017-06-28,5,,,2017-06-16 00:00:00,2017-06-20 15:29:00,2017-06-13 15:50:14,138.0,13.31,47.0,490.0,1.0,1500.0,1,credit_card,1,302.62,guara,SP,sports_leisure,Entertainment,13068.0,6,OnTime/Early,20,7,Neutral,Very Fast,Very Fast
97139,sao paulo,SP,2018-02-14 17:03:39,2018-02-14 17:40:23,2018-02-15 19:35:48,2018-02-20 22:27:07,2018-03-08,5,,Entrega rápida e produto chegou de acordo.,2018-02-21 00:00:00,2018-02-24 01:56:33,2018-02-20 16:30:29,87.0,14.36,28.0,59.0,1.0,125.0,1,credit_card,2,51.36,curitiba,PR,health_beauty,Beauty & Health,1344.0,5,OnTime/Early,21,6,Neutral,Very Fast,Very Fast
13438,sorocaba,SP,2017-07-13 21:09:00,2017-07-13 21:24:27,2017-07-14 17:42:20,2017-07-21 21:29:45,2017-08-04,3,,,2017-07-22 00:00:00,2017-07-24 19:41:54,2017-07-19 21:24:27,8.99,15.1,44.0,180.0,1.0,500.0,1,credit_card,1,24.09,araguari,MG,consoles_games,Electronics,5250.0,7,OnTime/Early,21,8,Neutral,Fast,Very Fast
32556,sao paulo,SP,2018-01-29 16:47:32,2018-01-31 13:32:28,2018-01-31 23:22:01,2018-02-02 23:57:10,2018-02-14,4,,,2018-02-03 00:00:00,2018-02-05 10:13:02,2018-02-06 02:35:38,30.0,7.78,32.0,534.0,2.0,150.0,1,boleto,1,37.78,sao paulo,SP,health_beauty,Beauty & Health,1836.0,2,OnTime/Early,15,4,Fast,Very Fast,Very Fast
93685,bage,RS,2018-06-11 11:57:29,2018-06-11 12:23:05,2018-06-11 15:11:00,2018-06-14 22:16:36,2018-07-05,5,Muito bom.,"Produto ótimo, correspondeu às expectativas.",2018-07-03 00:00:00,2018-07-03 17:33:32,2018-06-15 12:23:05,6.8,18.23,43.0,299.0,1.0,100.0,1,credit_card,1,25.03,curitiba,PR,cine_photo,Entertainment,2640.0,3,OnTime/Early,23,3,Neutral,Very Fast,Very Fast
33837,cotia,SP,2017-05-19 00:59:34,2017-05-19 01:30:21,2017-05-19 13:58:10,2017-05-23 18:39:30,2017-06-12,5,,,2017-05-25 00:00:00,2017-05-27 23:08:31,2017-05-29 01:30:21,59.9,11.92,58.0,123.0,2.0,500.0,1,credit_card,5,71.82,ibitinga,SP,bed_bath_table,Furniture,9600.0,4,OnTime/Early,23,4,Neutral,Very Fast,Very Fast
84298,araxa,MG,2017-05-21 19:53:52,2017-05-21 20:05:10,2017-05-22 09:46:39,2017-05-25 07:43:51,2017-06-19,5,,,2017-05-26 00:00:00,2017-05-26 19:16:45,2017-05-26 20:05:10,11.9,16.79,16.0,508.0,2.0,300.0,1,credit_card,2,28.69,pato branco,PR,toys,Entertainment,1280.0,2,OnTime/Early,28,3,Slow,Very Fast,Very Fast
81760,sao paulo,SP,2017-04-28 12:04:49,2017-04-28 13:04:15,2017-05-15 10:38:50,2017-05-18 08:33:36,2017-05-25,5,,,2017-05-19 00:00:00,2017-05-25 15:10:45,2017-05-08 12:35:02,369.9,16.76,48.0,548.0,1.0,600.0,1,credit_card,10,386.66,umuarama,PR,perfumery,Beauty & Health,3600.0,2,OnTime/Early,26,19,Slow,Neutral,Very Fast
19591,diamantina,MG,2018-01-14 19:16:48,2018-01-16 03:38:40,2018-01-17 14:44:22,2018-01-23 17:32:25,2018-02-06,5,,,2018-01-24 00:00:00,2018-01-25 22:09:51,2018-01-22 03:38:40,129.0,18.52,42.0,540.0,4.0,9950.0,1,boleto,1,147.52,baependi,MG,housewares,Home & Garden,58621.0,6,OnTime/Early,22,8,Neutral,Fast,Very Fast
69989,sorocaba,SP,2018-04-20 10:47:36,2018-04-20 11:12:22,2018-04-24 00:06:49,2018-05-04 16:22:32,2018-05-23,4,Recomendado,,2018-05-05 00:00:00,2018-05-06 14:06:35,2018-04-30 11:12:22,88.0,23.2,56.0,357.0,2.0,1050.0,2,voucher,1,36.69,portao,RS,housewares,Home & Garden,13013.0,10,OnTime/Early,32,14,Slow,Fast,Fast
41745,sao paulo,SP,2017-04-18 21:54:12,2017-04-18 22:05:11,2017-04-19 15:18:45,2017-04-26 06:04:29,2017-05-09,5,,Chegou certinho.,2017-04-28 00:00:00,2017-04-29 17:06:30,2017-04-26 22:05:11,89.9,11.24,56.0,176.0,1.0,1825.0,7,voucher,1,5.56,ibitinga,SP,home_confort,Home & Garden,21200.0,6,OnTime/Early,20,7,Neutral,Very Fast,Very Fast
45704,macae,RJ,2018-04-14 15:09:57,2018-04-16 08:33:01,2018-04-17 17:58:42,2018-04-27 18:51:25,2018-05-16,3,jogo de lencol,"Recebi por enquanto apenas um jogo de lencol 
Jogo de Lençol Casal King Imperial 04 Peças Percal 180 Fios Ponto Palito - Caqui",2018-04-28 00:00:00,2018-04-29 13:53:46,2018-04-20 08:30:53,73.9,27.25,58.0,676.0,1.0,1325.0,1,credit_card,3,404.6,brusque,SC,bed_bath_table,Furniture,7429.0,10,OnTime/Early,31,13,Slow,Fast,Fast
44527,goiania,GO,2018-04-17 13:06:22,2018-04-18 03:30:07,2018-04-25 14:30:00,2018-05-07 21:58:31,2018-05-14,4,,,2018-05-08 00:00:00,2018-05-10 12:57:05,2018-04-24 03:30:07,21.99,15.23,60.0,540.0,6.0,300.0,1,boleto,1,37.22,sao paulo,SP,telephony,Electronics,748.0,12,OnTime/Early,26,20,Slow,Neutral,Fast
59508,pinhais,PR,2017-08-12 22:35:47,2017-08-12 22:50:14,2017-08-15 15:52:33,2017-08-23 19:09:47,2017-09-08,5,,Chegou bem antes do prazo e era exatamente o que esperava!,2017-08-24 00:00:00,2017-08-27 01:18:56,2017-08-20 22:50:14,89.99,14.38,59.0,492.0,3.0,250.0,1,credit_card,3,104.37,santo andre,SP,health_beauty,Beauty & Health,3960.0,8,OnTime/Early,26,10,Slow,Fast,Fast
71140,rio de janeiro,RJ,2017-02-23 13:14:13,2017-02-24 02:50:20,2017-02-24 10:06:39,2017-03-10 10:54:50,2017-03-24,3,,bom,2017-03-11 00:00:00,2017-03-14 11:15:41,2017-02-27 13:14:13,40.9,15.56,42.0,232.0,4.0,650.0,1,boleto,1,56.46,guarulhos,SP,furniture_decor,Furniture,6650.0,14,OnTime/Early,28,14,Slow,Fast,Fast
88240,porto feliz,SP,2017-12-02 20:24:00,2017-12-02 20:31:48,2017-12-12 19:26:37,2017-12-20 15:09:37,2017-12-27,4,,,2017-12-21 00:00:00,2017-12-22 17:08:31,2017-12-07 20:31:48,76.96,16.17,55.0,475.0,3.0,1535.0,1,debit_card,1,93.13,sao jose do rio preto,SP,housewares,Home & Garden,2100.0,7,OnTime/Early,24,17,Neutral,Neutral,Very Fast
45050,santos,SP,2017-10-28 16:18:09,2017-10-28 16:35:13,2017-10-30 20:12:11,2017-10-31 19:30:04,2017-11-10,4,,,2017-11-01 00:00:00,2017-11-03 11:01:19,2017-11-03 16:32:26,228.0,16.1,29.0,418.0,1.0,1871.0,1,credit_card,1,244.1,guaruja,SP,sports_leisure,Entertainment,33600.0,0,OnTime/Early,12,3,Fast,Very Fast,Very Fast
8379,rio de janeiro,RJ,2017-08-03 20:01:55,2017-08-03 20:15:20,2017-08-07 20:18:41,2017-08-19 12:07:53,2017-09-01,3,,,2017-08-20 00:00:00,2017-08-22 16:59:59,2017-08-09 20:15:20,59.9,17.67,56.0,348.0,2.0,1550.0,1,credit_card,1,77.57,sao jose do rio preto,SP,garden_tools,Furniture,19800.0,11,OnTime/Early,28,15,Slow,Fast,Fast
99468,sao paulo,SP,2018-04-17 15:21:32,2018-04-18 17:58:44,2018-04-19 18:03:40,2018-04-20 18:44:33,2018-05-04,4,,"Apesar da barra não ser muito grande como a outra arara que tenho, o produto é muito bom, aguenta bastante peso, é fácil de montar e atendeu as minhas necessidades",2018-04-21 00:00:00,2018-04-24 18:23:46,2018-04-24 17:58:44,69.9,12.43,44.0,903.0,6.0,2600.0,1,credit_card,8,82.33,sao paulo,SP,furniture_decor,Furniture,15000.0,1,OnTime/Early,16,3,Neutral,Very Fast,Very Fast
7687,paty do alferes,RJ,2018-02-06 23:23:59,2018-02-06 23:49:09,2018-02-07 16:36:43,2018-02-19 21:32:01,2018-03-07,5,,,2018-02-20 00:00:00,2018-02-21 20:25:31,2018-02-12 23:49:09,35.0,15.1,26.0,249.0,1.0,300.0,1,credit_card,4,100.2,sao paulo,SP,health_beauty,Beauty & Health,2816.0,12,OnTime/Early,28,12,Slow,Fast,Fast
